GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
square,20,3,310,345,2.817558526992798,0.9,12626,198,90513,30,103367,0.003337622258554471,0.0029990228989909737,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,20,4,310,345,2.3935863971710205,0.9,12626,198,90513,30,103367,0.003337622258554471,0.0029990228989909737,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,20,5,310,345,2.67641019821167,0.9,12626,198,90513,30,103367,0.003337622258554471,0.0029990228989909737,0.002182756225816053,0.002370417193426043,0.997629582806574,0.9978172437741839,0.015439800374298191,0.00033133428315827837,0.9845601996257018,0.9996686657168418,0.9977942670291292
square,30,3,144,160,2.622370719909668,0.9,12656,340,90371,0,103367,0.0015478827865759866,0.0013930945079183878,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,30,4,144,160,2.5224199295043945,0.9,12656,340,90371,0,103367,0.0015478827865759866,0.0013930945079183878,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,30,5,144,160,3.530484914779663,0.9,12656,340,90371,0,103367,0.0015478827865759866,0.0013930945079183878,0.0037481672564518083,0.0,1.0,0.9962518327435482,0.02616189596799015,0.0,0.9738381040320099,1.0,0.9967107490785261
square,40,3,86,96,3.363657236099243,0.9,12616,231,90480,40,103367,0.0009287296719455919,0.0008319869977845927,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
square,40,4,86,96,2.291471242904663,0.9,12616,231,90480,40,103367,0.0009287296719455919,0.0008319869977845927,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
square,40,5,86,96,2.66123366355896,0.9,12616,231,90480,40,103367,0.0009287296719455919,0.0008319869977845927,0.0025465489301187286,0.0031605562579013905,0.9968394437420987,0.9974534510698813,0.017980851560675644,0.0004418912947414936,0.9820191484393244,0.9995581087052585,0.9973782735302369
hex,10,3,918,1020,4.353391170501709,0.9,12539,354,90357,117,103367,0.009867752764421913,0.008880977487979723,0.003902503555246883,0.009244627054361567,0.9907553729456384,0.9960974964447531,0.027456759481889397,0.0012931892035280854,0.9725432405181106,0.9987068107964719,0.9954434200470169
