GridType,SeedSpacing,k,nTrain,Superpixels,Time,TrainingPrSuperpixels,TP,FP,TN,FN,TotalPixels,SuperpixelsProportion,TrainingPrPixels,FPR,FNR,Sensitivity,Specificity,FDR,FOR,Precision,NPV,Accuracy
square,10,3,10000,14480,1.0296401977539062,1.0,53777,6255,1007306,1470,1068808,0.013547802785907292,0.009356217393582384,0.006171310853515476,0.026607779607942514,0.9733922203920575,0.9938286891464845,0.10419442963752665,0.001457211511772683,0.8958055703624733,0.9985427884882273,0.9927723220634576
square,10,4,10000,14480,1.2141621112823486,1.0,53618,5552,1008009,1629,1068808,0.013547802785907292,0.009356217393582384,0.00547771668404763,0.029485763932883234,0.9705142360671167,0.9945222833159524,0.09383133344600304,0.0016134495730152788,0.906168666553997,0.9983865504269848,0.9932813002896685
square,10,5,10000,14480,1.665546178817749,1.0,53644,4856,1008705,1603,1068808,0.013547802785907292,0.009356217393582384,0.0047910288576612555,0.029015150143899215,0.9709848498561008,0.9952089711423387,0.08300854700854701,0.0015866448647343186,0.916991452991453,0.9984133551352656,0.9939568191854852
square,20,3,3600,3600,29.38759756088257,1.0,53813,4686,1008875,1434,1068808,0.003368238261689658,0.003368238261689658,0.0046233033828255036,0.025956160515503104,0.9740438394844969,0.9953766966171745,0.08010393340057095,0.0014193677379890706,0.919896066599429,0.9985806322620109,0.9942739949551276
square,20,4,3600,3600,9.328949928283691,1.0,53772,4525,1009036,1475,1068808,0.003368238261689658,0.003368238261689658,0.004464457491951644,0.02669828225967021,0.9733017177403298,0.9955355425080483,0.07761977460246668,0.0014596575396012513,0.9223802253975333,0.9985403424603988,0.9943862695638506
square,20,5,3600,3600,11.434086084365845,1.0,53727,3874,1009687,1520,1068808,0.003368238261689658,0.003368238261689658,0.003822167585374733,0.027512806125219468,0.9724871938747806,0.9961778324146253,0.06725577680943039,0.0015031541514249802,0.9327442231905696,0.998496845848575,0.9949532563379017
square,30,3,1620,1620,26.225813388824463,1.0,53678,3632,1009929,1569,1068808,0.001515707217760346,0.001515707217760346,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,30,4,1620,1620,8.446173429489136,1.0,53678,3632,1009929,1569,1068808,0.001515707217760346,0.001515707217760346,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,30,5,1620,1620,10.758115768432617,1.0,53678,3632,1009929,1569,1068808,0.001515707217760346,0.001515707217760346,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,40,3,900,900,25.097607135772705,1.0,53039,3608,1009953,2208,1068808,0.0008420595654224145,0.0008420595654224145,0.0035597265482787913,0.039965971002950386,0.9600340289970496,0.9964402734517213,0.06369269334651438,0.0021814711295930194,0.9363073066534856,0.997818528870407,0.9945584239638925
square,40,4,900,900,10.396825551986694,1.0,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.0008420595654224145,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
square,40,5,900,900,11.025148391723633,1.0,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.0008420595654224145,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
hex,10,3,10000,10560,29.037842988967896,1.0,53933,7069,1006492,1314,1068808,0.009880165567622997,0.009356217393582384,0.006974419891846668,0.02378409687403841,0.9762159031259616,0.9930255801081533,0.1158814465099505,0.0013038223626372536,0.8841185534900495,0.9986961776373627,0.9921566829589599
hex,10,4,10000,10560,3.0503408908843994,1.0,53809,6363,1007198,1438,1068808,0.009880165567622997,0.009356217393582384,0.00627786586105819,0.02602856263688526,0.9739714373631148,0.9937221341389418,0.105746859004188,0.0014256877605003193,0.894253140995812,0.9985743122394997,0.9927012148112664
hex,10,5,10000,10560,13.776609420776367,1.0,53816,5871,1007690,1431,1068808,0.009880165567622997,0.009356217393582384,0.005792448604474718,0.025901858924466486,0.9740981410755335,0.9942075513955253,0.09836312764923685,0.0014180658216408142,0.9016368723507632,0.9985819341783592,0.9931680900592061
hex,20,3,2820,2820,29.061431169509888,1.0,53291,5466,1008095,1956,1068808,0.002638453304990232,0.002638453304990232,0.005392867326189543,0.03540463735587453,0.9645953626441255,0.9946071326738104,0.0930272137787838,0.0019365358778913144,0.9069727862212162,0.9980634641221087,0.9930558154504832
hex,20,4,2820,2820,8.186885118484497,1.0,53169,4410,1009151,2078,1068808,0.002638453304990232,0.002638453304990232,0.004350996141327459,0.0376129020580303,0.9623870979419697,0.9956490038586725,0.07659042359193456,0.0020549252444302924,0.9234095764080654,0.9979450747555697,0.9939296861550437
hex,20,5,2820,2820,12.38577938079834,1.0,53169,4085,1009476,2078,1068808,0.002638453304990232,0.002638453304990232,0.004030344498259108,0.0376129020580303,0.9623870979419697,0.9959696555017409,0.07134872672651693,0.002054265021936545,0.9286512732734831,0.9979457349780635,0.9942337632203352
hex,30,3,1200,1200,26.830953359603882,1.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001122746087229886,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,4,1200,1200,14.655365228652954,1.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001122746087229886,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,5,1200,1200,15.953191757202148,1.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001122746087229886,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,40,3,690,690,26.853918075561523,1.0,54047,5625,1007936,1200,1068808,0.0006455790001571845,0.0006455790001571845,0.005549739976182982,0.02172063641464695,0.9782793635853531,0.994450260023817,0.09426531706663091,0.0011891360530196127,0.9057346829333691,0.9988108639469804,0.99361438162888
hex,40,4,690,690,7.390926122665405,1.0,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.0006455790001571845,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
hex,40,5,690,690,16.198497533798218,1.0,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.0006455790001571845,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
square,10,3,10000,14480,0.936420202255249,1.5,53777,6255,1007306,1470,1068808,0.013547802785907292,0.009356217393582384,0.006171310853515476,0.026607779607942514,0.9733922203920575,0.9938286891464845,0.10419442963752665,0.001457211511772683,0.8958055703624733,0.9985427884882273,0.9927723220634576
square,10,4,10000,14480,1.2949929237365723,1.5,53618,5552,1008009,1629,1068808,0.013547802785907292,0.009356217393582384,0.00547771668404763,0.029485763932883234,0.9705142360671167,0.9945222833159524,0.09383133344600304,0.0016134495730152788,0.906168666553997,0.9983865504269848,0.9932813002896685
square,10,5,10000,14480,1.6436717510223389,1.5,53644,4856,1008705,1603,1068808,0.013547802785907292,0.009356217393582384,0.0047910288576612555,0.029015150143899215,0.9709848498561008,0.9952089711423387,0.08300854700854701,0.0015866448647343186,0.916991452991453,0.9984133551352656,0.9939568191854852
square,20,3,5400,3600,18.049567937850952,1.5,53813,4686,1008875,1434,1068808,0.003368238261689658,0.005052357392534487,0.0046233033828255036,0.025956160515503104,0.9740438394844969,0.9953766966171745,0.08010393340057095,0.0014193677379890706,0.919896066599429,0.9985806322620109,0.9942739949551276
square,20,4,5400,3600,9.645517826080322,1.5,53746,4261,1009300,1501,1068808,0.003368238261689658,0.005052357392534487,0.004203989695736122,0.027168896048654224,0.9728311039513458,0.9957960103042639,0.07345665178340545,0.0014849609369203237,0.9265433482165946,0.9985150390630797,0.9946089475378178
square,20,5,5400,3600,17.262153148651123,1.5,53727,3874,1009687,1520,1068808,0.003368238261689658,0.005052357392534487,0.003822167585374733,0.027512806125219468,0.9724871938747806,0.9961778324146253,0.06725577680943039,0.0015031541514249802,0.9327442231905696,0.998496845848575,0.9949532563379017
square,30,3,2430,1620,24.588189125061035,1.5,53683,3755,1009806,1564,1068808,0.001515707217760346,0.002273560826640519,0.003704759752989707,0.02830922946042319,0.9716907705395768,0.9962952402470103,0.0653748389567882,0.00154641723602638,0.9346251610432118,0.9984535827639737,0.9950234279683535
square,30,4,2430,1620,9.625462293624878,1.5,53678,3632,1009929,1569,1068808,0.001515707217760346,0.002273560826640519,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,30,5,2430,1620,15.697045087814331,1.5,53678,3632,1009929,1569,1068808,0.001515707217760346,0.002273560826640519,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,40,3,1350,900,22.85000777244568,1.5,53039,3608,1009953,2208,1068808,0.0008420595654224145,0.0012630893481336218,0.0035597265482787913,0.039965971002950386,0.9600340289970496,0.9964402734517213,0.06369269334651438,0.0021814711295930194,0.9363073066534856,0.997818528870407,0.9945584239638925
square,40,4,1350,900,8.881325006484985,1.5,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.0012630893481336218,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
square,40,5,1350,900,10.368154048919678,1.5,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.0012630893481336218,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
hex,10,3,10000,10560,1.0053913593292236,1.5,53933,7069,1006492,1314,1068808,0.009880165567622997,0.009356217393582384,0.006974419891846668,0.02378409687403841,0.9762159031259616,0.9930255801081533,0.1158814465099505,0.0013038223626372536,0.8841185534900495,0.9986961776373627,0.9921566829589599
hex,10,4,10000,10560,1.2848091125488281,1.5,53809,6363,1007198,1438,1068808,0.009880165567622997,0.009356217393582384,0.00627786586105819,0.02602856263688526,0.9739714373631148,0.9937221341389418,0.105746859004188,0.0014256877605003193,0.894253140995812,0.9985743122394997,0.9927012148112664
hex,10,5,10000,10560,1.6225755214691162,1.5,53816,5871,1007690,1431,1068808,0.009880165567622997,0.009356217393582384,0.005792448604474718,0.025901858924466486,0.9740981410755335,0.9942075513955253,0.09836312764923685,0.0014180658216408142,0.9016368723507632,0.9985819341783592,0.9931680900592061
hex,20,3,4230,2820,24.579132556915283,1.5,53291,5466,1008095,1956,1068808,0.002638453304990232,0.003957679957485348,0.005392867326189543,0.03540463735587453,0.9645953626441255,0.9946071326738104,0.0930272137787838,0.0019365358778913144,0.9069727862212162,0.9980634641221087,0.9930558154504832
hex,20,4,4230,2820,8.728058099746704,1.5,53169,4085,1009476,2078,1068808,0.002638453304990232,0.003957679957485348,0.004030344498259108,0.0376129020580303,0.9623870979419697,0.9959696555017409,0.07134872672651693,0.002054265021936545,0.9286512732734831,0.9979457349780635,0.9942337632203352
hex,20,5,4230,2820,10.652863502502441,1.5,53230,4478,1009083,2017,1068808,0.002638453304990232,0.003957679957485348,0.004418086331261759,0.03650876970695242,0.9634912302930476,0.9955819136687383,0.07759756013031122,0.001994857086341608,0.9224024398696888,0.9980051429136584,0.9939231368028683
hex,30,3,1800,1200,22.996068954467773,1.5,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001684119130844829,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,4,1800,1200,15.11454725265503,1.5,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001684119130844829,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,5,1800,1200,16.649644374847412,1.5,53669,5004,1008557,1578,1068808,0.001122746087229886,0.001684119130844829,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,40,3,1035,690,22.605674982070923,1.5,54047,5625,1007936,1200,1068808,0.0006455790001571845,0.0009683685002357767,0.005549739976182982,0.02172063641464695,0.9782793635853531,0.994450260023817,0.09426531706663091,0.0011891360530196127,0.9057346829333691,0.9988108639469804,0.99361438162888
hex,40,4,1035,690,7.663547039031982,1.5,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.0009683685002357767,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
hex,40,5,1035,690,10.206910610198975,1.5,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.0009683685002357767,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
square,10,3,10000,14480,1.2845022678375244,2.0,53777,6255,1007306,1470,1068808,0.013547802785907292,0.009356217393582384,0.006171310853515476,0.026607779607942514,0.9733922203920575,0.9938286891464845,0.10419442963752665,0.001457211511772683,0.8958055703624733,0.9985427884882273,0.9927723220634576
square,10,4,10000,14480,1.360358476638794,2.0,53618,5552,1008009,1629,1068808,0.013547802785907292,0.009356217393582384,0.00547771668404763,0.029485763932883234,0.9705142360671167,0.9945222833159524,0.09383133344600304,0.0016134495730152788,0.906168666553997,0.9983865504269848,0.9932813002896685
square,10,5,10000,14480,1.3615405559539795,2.0,53644,4856,1008705,1603,1068808,0.013547802785907292,0.009356217393582384,0.0047910288576612555,0.029015150143899215,0.9709848498561008,0.9952089711423387,0.08300854700854701,0.0015866448647343186,0.916991452991453,0.9984133551352656,0.9939568191854852
square,20,3,7200,3600,14.175683498382568,2.0,53817,4909,1008652,1430,1068808,0.003368238261689658,0.006736476523379316,0.004843319740992402,0.025883758394120947,0.9741162416058791,0.9951566802590076,0.08359159486428498,0.0014157266439754396,0.916408405135715,0.9985842733560245,0.9940690937942082
square,20,4,7200,3600,1.2694544792175293,2.0,53746,4261,1009300,1501,1068808,0.003368238261689658,0.006736476523379316,0.004203989695736122,0.027168896048654224,0.9728311039513458,0.9957960103042639,0.07345665178340545,0.0014849609369203237,0.9265433482165946,0.9985150390630797,0.9946089475378178
square,20,5,7200,3600,10.709293603897095,2.0,53787,4422,1009139,1460,1068808,0.003368238261689658,0.006736476523379316,0.004362835586609982,0.026426774304487123,0.9735732256955129,0.99563716441339,0.07596763387105086,0.0014446877544901588,0.9240323661289491,0.9985553122455099,0.9944966729290948
square,30,3,3240,1620,18.435294151306152,2.0,53683,3755,1009806,1564,1068808,0.001515707217760346,0.003031414435520692,0.003704759752989707,0.02830922946042319,0.9716907705395768,0.9962952402470103,0.0653748389567882,0.00154641723602638,0.9346251610432118,0.9984535827639737,0.9950234279683535
square,30,4,3240,1620,10.777343273162842,2.0,53678,3632,1009929,1569,1068808,0.001515707217760346,0.003031414435520692,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,30,5,3240,1620,7.056607007980347,2.0,53678,3632,1009929,1569,1068808,0.001515707217760346,0.003031414435520692,0.003583405438843839,0.028399732112150886,0.9716002678878491,0.9964165945611562,0.06337462920956204,0.0015511647081852856,0.936625370790438,0.9984488352918147,0.9951338313335978
square,40,3,1800,900,14.416653871536255,2.0,53039,3608,1009953,2208,1068808,0.0008420595654224145,0.001684119130844829,0.0035597265482787913,0.039965971002950386,0.9600340289970496,0.9964402734517213,0.06369269334651438,0.0021814711295930194,0.9363073066534856,0.997818528870407,0.9945584239638925
square,40,4,1800,900,5.638676166534424,2.0,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.001684119130844829,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
square,40,5,1800,900,1.4914941787719727,2.0,53015,3121,1010440,2232,1068808,0.0008420595654224145,0.001684119130844829,0.0030792423938963715,0.04040038373124333,0.9595996162687567,0.9969207576061037,0.05559712127689896,0.002204070024647665,0.944402878723101,0.9977959299753524,0.9949916168292153
hex,10,3,10000,10560,0.9133822917938232,2.0,53933,7069,1006492,1314,1068808,0.009880165567622997,0.009356217393582384,0.006974419891846668,0.02378409687403841,0.9762159031259616,0.9930255801081533,0.1158814465099505,0.0013038223626372536,0.8841185534900495,0.9986961776373627,0.9921566829589599
hex,10,4,10000,10560,1.3359708786010742,2.0,53809,6363,1007198,1438,1068808,0.009880165567622997,0.009356217393582384,0.00627786586105819,0.02602856263688526,0.9739714373631148,0.9937221341389418,0.105746859004188,0.0014256877605003193,0.894253140995812,0.9985743122394997,0.9927012148112664
hex,10,5,10000,10560,1.432889461517334,2.0,53816,5871,1007690,1431,1068808,0.009880165567622997,0.009356217393582384,0.005792448604474718,0.025901858924466486,0.9740981410755335,0.9942075513955253,0.09836312764923685,0.0014180658216408142,0.9016368723507632,0.9985819341783592,0.9931680900592061
hex,20,3,5640,2820,19.52605175971985,2.0,53386,5702,1007859,1861,1068808,0.002638453304990232,0.005276906609980464,0.005625709750079176,0.03368508697304831,0.9663149130269517,0.9943742902499209,0.0965001353912808,0.001843085211741869,0.9034998646087192,0.9981569147882581,0.9929238927852336
hex,20,4,5640,2820,1.2282464504241943,2.0,53169,4085,1009476,2078,1068808,0.002638453304990232,0.005276906609980464,0.004030344498259108,0.0376129020580303,0.9623870979419697,0.9959696555017409,0.07134872672651693,0.002054265021936545,0.9286512732734831,0.9979457349780635,0.9942337632203352
hex,20,5,5640,2820,3.178100824356079,2.0,53169,4085,1009476,2078,1068808,0.002638453304990232,0.005276906609980464,0.004030344498259108,0.0376129020580303,0.9623870979419697,0.9959696555017409,0.07134872672651693,0.002054265021936545,0.9286512732734831,0.9979457349780635,0.9942337632203352
hex,30,3,2400,1200,11.572747707366943,2.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.002245492174459772,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,4,2400,1200,10.817601919174194,2.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.002245492174459772,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,30,5,2400,1200,3.834258794784546,2.0,53669,5004,1008557,1578,1068808,0.001122746087229886,0.002245492174459772,0.004937048682812382,0.02856263688526074,0.9714373631147393,0.9950629513171876,0.08528624750737136,0.0015621674330658774,0.9147137524926287,0.9984378325669341,0.993841737711544
hex,40,3,1380,690,9.085607528686523,2.0,54047,5625,1007936,1200,1068808,0.0006455790001571845,0.001291158000314369,0.005549739976182982,0.02172063641464695,0.9782793635853531,0.994450260023817,0.09426531706663091,0.0011891360530196127,0.9057346829333691,0.9988108639469804,0.99361438162888
hex,40,4,1380,690,4.463738441467285,2.0,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.001291158000314369,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
hex,40,5,1380,690,13.028153657913208,2.0,54033,5390,1008171,1214,1068808,0.0006455790001571845,0.001291158000314369,0.00531788417273356,0.021974043839484498,0.9780259561605155,0.9946821158272664,0.09070561903640005,0.0012027125427859539,0.9092943809635999,0.9987972874572141,0.9938211540332782
